order_id,order_date,order_time,order_status,sales_channel,customer_id,customer_name,customer_age,gender,customer_segment,customer_type,customer_city,customer_state,customer_country,region,customer_postal_code,payment_method,payment_status,currency,shipping_method,warehouse,delivery_days,estimated_delivery_days,delivery_status,return_status,return_reason,customer_rating,review_sentiment,customer_review,marketing_channel,campaign_name,coupon_code,loyalty_points_earned,loyalty_points_redeemed,quantity,gross_sales,discount_amount,tax_amount,shipping_cost,net_sales,product_cost,profit,profit_margin_percentage,customer_lifetime_value,is_repeat_customer,customer_order_count
ORD-306302,2023-04-07,21:56:44,Completed,Website,CUST-009962,Denise Baker,18,Male,Business,Loyal,North Briannamouth,Scotland,UK,North,87864,Debit Card,Paid,GBP,Economy,WH-007,6.0,6.0,On Time,,,3.5,Positive,Satisfied with the purchase.,Referral,Referral_Program,,327,292,7,2776.01,81.07,538.99,42.73,3276.66,1459.8,1774.13,54.14,15985.57,True,11
ORD-479505,2022-08-14,02:48:32,Completed,Mobile App,CUST-001550,William Thompson,34,Female,Consumer,Loyal,West Joshuastad,Texas,USA,South,15930,Credit Card,Paid,USD,Economy,WH-014,5.0,5.0,On Time,,,4.5,Positive,Very happy with the quality and price.,Direct,,,26,12,3,269.34,28.41,16.87,4.07,261.87,132.15,125.65,47.98,7934.41,True,9
ORD-195581,2023-03-08,13:29:21,Completed,Marketplace,CUST-010371,Samantha Gordon,73,Female,Premium,Returning,Christopherchester,Scotland,UK,North,24832,PayPal,Pending,GBP,Express,WH-017,2.0,2.0,On Time,,,4.2,Positive,Good value for money.,Google Ads,Google_Search_Q1,,247,82,3,2142.48,91.81,410.13,9.42,2470.22,1253.76,1207.04,48.86,9726.8,True,3
ORD-578589,2022-02-22,23:01:53,Completed,Website,CUST-003289,Laura Mason,62,Female,Consumer,Loyal,Armstrongmouth,Lower Saxony,Germany,North,75247,Cash on Delivery,Paid,EUR,Economy,WH-004,10.0,10.0,On Time,,,4.1,Positive,Met my expectations. Would recommend.,Organic Search,Default_Campaign,,59,10,4,567.52,70.46,94.44,3.05,594.55,266.0,325.5,54.75,7736.1,True,7
ORD-568512,2025-09-06,08:14:33,Completed,Social Media,CUST-010931,Claire Jacobs,26,Male,Consumer,Loyal,Port Sarahtown,North Carolina,USA,South,71373,Credit Card,Paid,USD,Standard,WH-008,5.0,5.0,On Time,,,3.1,Neutral,Not what I expected but it's okay.,Direct,,,10,6,1,113.25,18.98,6.6,6.05,106.92,46.78,54.09,50.59,26904.04,True,14
ORD-436516,2021-07-05,12:30:37,Completed,Marketplace,CUST-020786,Michael Gibson,56,Female,Business,Loyal,North Christopherhaven,Texas,USA,South,63214,Credit Card,Paid,USD,Standard,WH-012,5.0,5.0,On Time,,,4.0,Positive,Good value for money.,Referral,,,109,104,2,1141.69,128.48000000000002,70.93,9.99,1094.13,555.6,528.54,48.31,12422.32,True,9
ORD-606266,2021-05-24,09:13:04,Completed,Mobile App,CUST-022610,Julia Bray,34,Female,Consumer,Loyal,New Frank,Abu Dhabi,UAE,South,62052,Debit Card,Paid,AED,Economy,WH-003,7.0,7.0,On Time,,,3.9,Positive,Met my expectations. Would recommend.,Facebook Ads,,SAVE30,144,135,8,1387.12,39.32,67.39,25.21,1440.4,570.9200000000001,844.27,58.61,8263.8,True,8
ORD-690487,2021-06-07,13:08:49,Completed,Website,CUST-016863,Felicia Simon,37,Non-Binary,VIP,Loyal,East Anthony,Western Australia,Australia,West,27004,Debit Card,Paid,AUD,Standard,WH-019,5.0,5.0,On Time,,,3.5,Positive,"Product is okay, nothing special but works.",Direct,,SAVE47,90,65,4,1013.38,199.7,81.36,11.82,906.86,413.66,481.38,53.08,4554.59,True,5
ORD-144804,2024-09-26,21:09:00,Completed,Website,CUST-002844,Monica Nielsen,23,Male,Consumer,Loyal,East James,Bavaria,Germany,South,68699,PayPal,Paid,EUR,Standard,WH-017,5.0,5.0,On Time,,,3.1,Neutral,Mixed feelings about this purchase.,Instagram,,,15,6,2,142.81,24.46,22.49,9.92,150.76,70.50999999999999,70.33,46.65,12356.73,True,7
ORD-285755,2024-10-02,09:10:42,Completed,Mobile App,CUST-011831,Michael Rivera,60,Male,Consumer,Loyal,Mosleyberg,Lower Saxony,Germany,North,14925,Debit Card,Paid,EUR,Express,WH-010,3.0,1.0,Delayed,,,3.5,Positive,"Product is okay, nothing special but works.",Google Ads,Google_Shopping,,387,148,7,3551.82,325.19,613.06,36.24,3875.93,1667.99,2171.7,56.03,14917.32,True,8
ORD-922005,2024-04-20,20:26:32,Completed,Website,CUST-023581,Christopher Morales,28,Female,Premium,Loyal,Lake Hollyview,Michigan,USA,Central,11102,Debit Card,Paid,USD,Same Day,WH-001,0.0,0.0,On Time,,,3.6,Positive,Good value for money.,Email Marketing,,,266,215,8,2903.0,456.72,171.24,45.31,2662.83,1579.12,1038.4,39.0,6520.71,True,6
ORD-793127,2024-09-14,02:20:19,Completed,Mobile App,CUST-024416,Debra Bradley,26,Male,Consumer,Returning,Davidside,Bavaria,Germany,South,60896,Credit Card,Paid,EUR,Standard,WH-009,5.0,4.0,Delayed,,,3.4,Neutral,Not what I expected but it's okay.,YouTube,Default_Campaign,,317,171,7,3023.37,381.98,501.86,33.92,3177.17,1640.21,1503.04,47.31,5900.24,True,3
ORD-966225,2021-01-25,02:02:03,Completed,Mobile App,CUST-016220,Amy Ali,39,Female,Consumer,Loyal,Lindseyborough,Uttar Pradesh,India,North,54407,Cash on Delivery,Paid,INR,Economy,WH-015,6.0,6.0,On Time,,,3.9,Positive,Good product. Works as expected.,Direct,,SAVE29,124,123,6,1164.6,125.54,187.03,16.18,1242.27,503.96,722.1299999999999,58.13,8957.590000000002,True,5
ORD-872537,2021-12-15,11:35:30,Cancelled,Website,CUST-023160,Amanda Mckinney,52,Male,Consumer,Returning,New Barbaraview,Abu Dhabi,UAE,South,20141,Cash on Delivery,Failed,AED,Economy,WH-017,,,Cancelled,,,,,,Direct,,,0,0,4,1208.24,0.0,60.41,5.27,1273.92,701.36,567.29,44.53,3163.2700000000004,True,3
ORD-356519,2024-10-04,01:49:31,Completed,Mobile App,CUST-016304,Kayla Thompson,65,Female,Consumer,Loyal,South Timothyside,Quebec,Canada,East,893,Credit Card,Paid,CAD,Economy,WH-014,5.0,5.0,On Time,,,4.1,Positive,"Product is okay, nothing special but works.",Direct,Default_Campaign,,44,14,5,386.12000000000006,36.94,45.4,53.1,447.68,155.92000000000002,238.66000000000005,53.31,5444.150000000001,True,6
ORD-347992,2023-12-25,12:27:47,Completed,Mobile App,CUST-011397,Brian Bennett,69,Male,Consumer,Loyal,Lake Henry,North Carolina,USA,South,18652,Credit Card,Paid,USD,Standard,WH-004,5.0,5.0,On Time,,,4.2,Positive,Met my expectations. Would recommend.,Referral,,,107,18,2,1202.16,204.61,69.83,5.56,1072.94,667.22,400.16,37.3,11593.44,True,7
ORD-724547,2021-10-10,03:04:13,Completed,Mobile App,CUST-017842,Leah Willis,30,Male,Consumer,Loyal,Joneston,South Australia,Australia,South,70366,PayPal,Paid,AUD,Economy,WH-005,10.0,10.0,On Time,,,3.8,Positive,Good value for money.,Google Ads,,,181,155,8,1774.58,165.01999999999998,160.95000000000002,45.580000000000005,1816.09,948.73,821.78,45.25,13493.45,True,8
ORD-469607,2023-08-25,09:42:52,Completed,Website,CUST-004168,Brenda Mooney,32,Female,Premium,Loyal,Jessicaside,Ohio,USA,Central,22585,Debit Card,Paid,USD,Standard,WH-019,3.0,3.0,On Time,,,4.0,Positive,Met my expectations. Would recommend.,Direct,,SAVE16,77,0,3,784.92,61.42,50.64,2.96,777.1,405.51,368.63,47.44,11923.61,True,11
ORD-536817,2022-06-30,06:18:51,Completed,Website,CUST-018698,James Ritter,57,Female,Consumer,Loyal,West Patriciahaven,Wales,UK,West,77017,PayPal,Paid,GBP,Same Day,WH-008,1.0,1.0,On Time,,,3.4,Neutral,Product has some issues but it works.,Email Marketing,,,436,54,6,3689.79,87.59,720.4399999999999,44.71,4367.35,1865.67,2456.97,56.26,5885.6,True,5
ORD-196062,2023-08-18,04:04:04,Completed,Website,CUST-004983,Linda Arnold,50,Female,Consumer,Loyal,West Roger,Scotland,UK,North,43188,Debit Card,Paid,GBP,Standard,WH-019,3.0,3.0,On Time,,,3.6,Positive,Good value for money.,Referral,,,165,85,8,1527.4299999999998,166.42,272.21,23.24,1656.46,518.39,1114.83,67.3,6826.52,True,7
ORD-443647,2023-05-15,18:35:03,Completed,Marketplace,CUST-001292,Johnny Ortiz,42,Female,Consumer,Loyal,Raymondville,Florida,USA,South,24081,Credit Card,Pending,USD,Standard,WH-009,5.0,5.0,On Time,,,4.1,Positive,Decent quality for the price.,Organic Search,,,18,0,1,185.0,15.85,11.84,5.54,186.53,67.17,113.82,61.02,11325.12,True,6
ORD-973626,2022-11-01,20:35:21,Completed,Mobile App,CUST-010627,Darrell Garza,41,Female,Consumer,Loyal,Davidhaven,Pennsylvania,USA,East,56537,PayPal,Paid,USD,Standard,WH-011,5.0,5.0,On Time,,,3.5,Positive,Good value for money.,Google Ads,,SAVE15,136,85,7,1458.94,210.07,87.42,24.67,1360.96,763.9300000000001,572.36,42.06,11413.45,True,8
ORD-278120,2023-12-17,21:32:00,Completed,Mobile App,CUST-011091,Eric Liu,26,Female,Business,Returning,Port John,Wales,UK,West,81045,Digital Wallet,Pending,GBP,Same Day,WH-008,0.0,0.0,On Time,,,3.3,Neutral,Mixed feelings about this purchase.,Direct,,SAVE44,8,1,4,99.08,47.96,10.22,20.25,81.59,44.0,17.34,21.25,3452.48,True,3
ORD-900269,2023-01-07,05:29:01,Completed,Website,CUST-002206,Cheryl Davis,68,Female,Premium,Loyal,Kylieside,North Carolina,USA,South,98335,Digital Wallet,Pending,USD,Express,WH-017,1.0,1.0,On Time,,,4.2,Positive,Met my expectations. Would recommend.,Google Ads,Google_Shopping,,40,17,5,458.13,103.56,24.82,23.56,402.95,178.41,200.98,49.88,14615.48,True,9
ORD-514426,2021-12-22,01:32:52,Completed,Social Media,CUST-005106,Morgan Murphy,37,Female,Consumer,Loyal,Evanshaven,Ohio,USA,Central,34890,Digital Wallet,Paid,USD,Express,WH-015,1.0,1.0,On Time,,,3.3,Neutral,Not what I expected but it's okay.,Facebook Ads,FB_Retargeting,,86,74,9,930.55,149.74,54.66,30.520000000000003,865.99,474.95,360.52,41.63,3501.32,True,4
ORD-804931,2025-10-22,23:20:03,Completed,Website,CUST-020703,Emily Thompson,57,Male,Consumer,Loyal,Lake Alex,Scotland,UK,North,95933,Debit Card,Paid,GBP,Express,WH-019,2.0,2.0,On Time,,,3.1,Neutral,Quality could be improved.,Organic Search,,SAVE49,161,13,7,1390.61,66.0,264.92,23.65,1613.18,678.6700000000001,910.86,56.46,9072.9,True,11
ORD-888734,2022-03-26,16:29:26,Completed,Website,CUST-020281,Marcus Fletcher,57,Male,Consumer,Loyal,East Hannahfurt,Wales,UK,West,98308,Debit Card,Paid,GBP,Standard,WH-018,5.0,4.0,Delayed,,,3.8,Positive,Decent quality for the price.,Direct,,,176,83,7,1549.66,106.46,288.64,34.11,1765.95,847.99,883.85,50.05,3540.63,True,5
ORD-484924,2023-03-05,20:17:31,Completed,Website,CUST-016896,Tracey Ayers,68,Male,Business,Loyal,South Josestad,North Carolina,USA,South,34097,PayPal,Paid,USD,Express,WH-005,1.0,2.0,Early,,,4.1,Positive,Satisfied with the purchase.,Email Marketing,,,47,30,6,451.05,27.47,29.65,24.46,477.69,186.09,267.14,55.92,6351.8,True,8
ORD-824581,2022-06-12,05:38:58,Completed,Website,CUST-013288,Brian Cunningham,28,Male,Consumer,Loyal,Benjaminborough,Scotland,UK,North,60926,Buy Now Pay Later,Paid,GBP,Same Day,WH-007,1.0,1.0,On Time,,,2.9,Neutral,Mixed feelings about this purchase.,Organic Search,,,12,0,1,104.11,19.99,16.82,20.24,121.18,38.25,62.69,51.73,14206.43,True,13
ORD-860889,2025-04-09,15:22:50,Completed,Social Media,CUST-018948,Sierra Mccarty,22,Female,Business,Loyal,Erikberg,Wales,UK,West,23649,Debit Card,Pending,GBP,Economy,WH-007,6.0,6.0,On Time,,,3.9,Positive,Good product. Works as expected.,Affiliate,,,357,3,8,3111.0200000000004,147.43,592.7099999999999,22.26,3578.56,1700.2999999999995,1856.0,51.86,14081.41,True,7
ORD-900272,2024-03-27,17:05:03,Completed,Website,CUST-012906,Tracy Tapia,31,Female,VIP,Loyal,North Christopherburgh,Ohio,USA,Central,70481,Credit Card,Paid,USD,Standard,WH-011,5.0,5.0,On Time,,,3.9,Positive,"Product is okay, nothing special but works.",Google Ads,,,161,44,6,1620.84,116.72,105.29,6.140000000000001,1615.55,675.6899999999999,933.72,57.8,11779.31,True,6
ORD-805141,2021-01-24,05:34:42,Pending,Website,CUST-007564,Stephanie Carroll,37,Male,VIP,Loyal,Port Margaretshire,North Carolina,USA,South,40167,Digital Wallet,Failed,USD,Standard,WH-003,,,Cancelled,,,,,,Organic Search,,,0,0,1,227.08,51.41,12.3,2.6100000000000003,190.58,84.42,103.55,54.33,11927.84,True,10
ORD-350441,2025-11-18,07:27:03,Completed,Social Media,CUST-005809,Grace Duran,22,Female,Consumer,Loyal,Lake Kevinmouth,Florida,USA,South,6201,Credit Card,Pending,USD,Express,WH-011,1.0,1.0,On Time,,,2.9,Neutral,Average product. Could be better.,Organic Search,,,41,38,2,420.38,44.06,26.34,15.23,417.89,203.94,198.72,47.55,10734.179999999998,True,8
ORD-771648,2021-08-31,15:08:23,Completed,Website,CUST-001480,Tyler Anderson,61,Male,Consumer,Loyal,New Mercedesborough,New York,USA,East,920,Cash on Delivery,Paid,USD,Economy,WH-015,7.0,8.0,Early,,,4.3,Positive,Satisfied with the purchase.,TikTok,Default_Campaign,,32,26,4,331.12,40.4,20.35,9.66,320.73,156.87,154.2,48.08,2783.62,True,5
ORD-432821,2023-04-04,04:04:22,Completed,Mobile App,CUST-008914,Karen Smith,61,Female,Premium,Loyal,Lake Brian,New York,USA,East,62256,Credit Card,Paid,USD,Express,WH-010,1.0,1.0,On Time,,,3.4,Neutral,Not what I expected but it's okay.,Google Ads,Google_Shopping,,203,130,9,2166.21,307.79,130.09,42.31,2030.82,1226.16,762.3499999999999,37.54,10253.04,True,9
ORD-412964,2025-06-09,14:14:02,Completed,Mobile App,CUST-002006,Wendy Brooks,69,Male,VIP,Returning,Timothyburgh,Wales,UK,West,76800,Credit Card,Paid,GBP,Standard,WH-011,4.0,4.0,On Time,,,4.5,Positive,Absolutely love this product! Exceeded all expectations.,Affiliate,Affiliate_Partner,,313,32,5,2886.99,277.29,521.94,3.56,3135.2000000000003,1779.9,1351.7399999999998,43.11,5995.040000000001,True,3
ORD-715383,2025-02-10,08:24:28,Completed,Mobile App,CUST-002634,Robert Peters,20,Male,Premium,Loyal,Port Meredith,Western Australia,Australia,West,45670,PayPal,Paid,AUD,Express,WH-009,1.0,1.0,On Time,,,4.1,Positive,Met my expectations. Would recommend.,TikTok,Default_Campaign,,163,38,6,1596.78,149.39,144.74,38.43,1630.5600000000002,1049.42,542.7099999999999,33.28,6718.0,True,6
ORD-286711,2025-06-22,21:01:10,Completed,Mobile App,CUST-014579,Katherine Hernandez,47,Female,Consumer,Loyal,East Feliciaport,Baden-Württemberg,Germany,South,79986,Buy Now Pay Later,Pending,EUR,Economy,WH-015,4.0,5.0,Early,,,3.6,Positive,Good product. Works as expected.,Email Marketing,Abandoned_Cart,,5,1,1,43.68,3.11,7.71,2.69,50.97,17.91,30.37,59.58,9567.36,True,8
ORD-752604,2022-07-31,07:05:43,Cancelled,Website,CUST-009203,Kurt Hansen,67,Female,Premium,Loyal,Lake Lori,Michigan,USA,Central,21641,Debit Card,Failed,USD,Same Day,WH-014,,,Cancelled,,,,,,Direct,,,0,0,1,62.12,0.0,4.35,21.43,87.9,29.71,36.76,41.82,9896.06,True,9
ORD-897589,2025-08-23,01:57:58,Completed,Marketplace,CUST-012362,Ashley Hernandez,62,Female,Consumer,Returning,Mcfarlandhaven,Scotland,UK,North,27002,Buy Now Pay Later,Paid,GBP,Standard,WH-014,6.0,6.0,On Time,,,4.2,Positive,"Product is okay, nothing special but works.",Organic Search,,,127,46,7,1128.46,81.95,209.3,22.77,1278.58,477.81,778.0,60.85,2178.74,True,3
ORD-828089,2023-08-13,21:47:31,Completed,Website,CUST-009917,Dustin Grant,71,Male,Premium,Loyal,Ericborough,Wales,UK,West,57408,Debit Card,Paid,GBP,Standard,WH-009,4.0,4.0,On Time,,,3.6,Positive,Satisfied with the purchase.,Google Ads,,,67,8,4,642.74,95.97,109.35,18.74,674.8599999999999,334.74,321.38,47.62,16263.35,True,11
ORD-152625,2023-06-12,10:59:49,Cancelled,Mobile App,CUST-020985,Allen Johnson,65,Male,Consumer,Loyal,East Jack,Florida,USA,South,86165,PayPal,Failed,USD,Economy,WH-004,,,Cancelled,,,,,,Google Ads,Google_Shopping,,0,0,4,343.54,0.0,24.05,7.91,375.5,117.16,250.43,66.69,9118.62,True,9
ORD-818206,2024-09-27,14:19:31,Completed,Social Media,CUST-022467,Brian Baxter,18,Female,Premium,Loyal,Chavezmouth,Western Australia,Australia,West,67227,Credit Card,Paid,AUD,Express,WH-019,3.0,3.0,On Time,,,3.8,Positive,Decent quality for the price.,Instagram,Insta_Influencer,,101,87,9,1103.6,275.88,82.78,105.37,1015.87,591.46,319.04,31.41,6248.01,True,8
ORD-318032,2023-09-03,13:53:20,Pending,Website,CUST-002311,Amber Allen,73,Female,Consumer,Loyal,Melissaview,Illinois,USA,Central,82557,Digital Wallet,Paid,USD,Standard,WH-019,,,Cancelled,,,,,,Organic Search,Default_Campaign,,0,0,6,2460.24,226.45,156.36,24.79,2414.94,1487.15,903.0,37.39,8913.41,True,6
ORD-920616,2023-09-29,00:15:52,Completed,Marketplace,CUST-009277,Danielle Tran,51,Female,Consumer,Loyal,Samanthaborough,Michigan,USA,Central,47544,Digital Wallet,Paid,USD,Standard,WH-001,8.0,5.0,Delayed,,,3.2,Neutral,Mixed feelings about this purchase.,YouTube,,,49,6,2,554.36,96.92,32.02,5.81,495.27,247.14,242.32,48.93,3879.83,True,5
ORD-300149,2023-01-30,13:09:36,Cancelled,Mobile App,CUST-017249,Charles Mayer,61,Female,Consumer,Loyal,Lake David,Bavaria,Germany,South,8067,Cash on Delivery,Failed,EUR,Express,WH-013,,,Cancelled,,,,,,Instagram,Insta_Influencer,,0,0,14,3094.9800000000005,0.0,588.0500000000001,30.85,3713.88,1680.86,2002.17,53.91,12562.15,True,7
ORD-357674,2022-04-29,18:53:44,Completed,Mobile App,CUST-007344,Caleb Reynolds,74,Female,Premium,Loyal,East Jacob,Illinois,USA,Central,21553,Credit Card,Paid,USD,Express,WH-010,3.0,3.0,On Time,,,4.2,Positive,Met my expectations. Would recommend.,Organic Search,Default_Campaign,,279,135,7,2987.67,401.1,181.06,23.81,2791.44,1231.12,1536.51,55.04,4641.96,True,4
ORD-312647,2022-07-24,00:05:40,Completed,Website,CUST-015362,Shelley Lee,37,Male,Consumer,Loyal,Ricehaven,Pennsylvania,USA,East,53653,Credit Card,Paid,USD,Standard,WH-004,10.0,7.0,Delayed,,,3.2,Neutral,Product has some issues but it works.,Google Ads,,,49,12,3,612.5,165.78,31.27,20.17,498.16,328.6,149.39,29.99,6122.780000000001,True,7
ORD-189600,2024-02-25,20:50:17,Completed,Website,CUST-011426,Michael Brown,24,Male,Premium,Loyal,Lake Reneeport,New York,USA,East,62359,Credit Card,Paid,USD,Standard,WH-019,6.0,6.0,On Time,,,3.3,Neutral,Product has some issues but it works.,Organic Search,Default_Campaign,,24,13,2,237.88,10.06,15.95,2.5,246.27,113.02,130.75,53.09,4818.26,True,6
ORD-382459,2022-09-08,21:41:28,Completed,Website,CUST-001237,Jeffrey Sawyer,51,Female,Premium,Loyal,West Stevenside,England,UK,North,61430,PayPal,Paid,GBP,Express,WH-008,3.0,3.0,On Time,,,4.2,Positive,Good value for money.,Organic Search,,,84,84,6,807.22,120.38,137.37,21.55,845.76,359.67,464.54,54.93,3437.73,True,5
ORD-866425,2022-04-25,08:12:29,Completed,Marketplace,CUST-016660,Travis White,32,Female,Consumer,Loyal,Lake Sharonside,England,UK,North,25951,Digital Wallet,Pending,GBP,Standard,WH-006,3.0,3.0,On Time,,,3.1,Neutral,Quality could be improved.,Organic Search,Default_Campaign,,8,1,3,68.05,7.12,12.19,8.1,81.22,25.21,47.91,58.99,4451.8,True,6
ORD-353452,2021-12-13,09:37:40,Completed,Website,CUST-001741,Nicholas Garcia,49,Male,Consumer,Loyal,Lake Cynthia,Georgia,USA,South,81527,Credit Card,Paid,USD,Express,WH-009,2.0,2.0,On Time,,,3.8,Positive,Satisfied with the purchase.,Direct,,SAVE26,226,119,7,3047.98,955.83,146.45,27.450000000000003,2266.05,1528.25,710.3499999999999,31.35,15195.04,True,11
ORD-991378,2021-08-06,03:47:56,Completed,Mobile App,CUST-010254,Kara Miller,59,Male,Premium,Loyal,Longhaven,Wales,UK,West,23174,Buy Now Pay Later,Paid,GBP,Standard,WH-006,6.0,6.0,On Time,,,3.8,Positive,Good value for money.,Direct,,,41,0,4,365.75,30.74,67.0,11.77,413.78,201.17,200.84,48.54,7620.780000000001,True,9
ORD-107673,2022-08-11,15:48:26,Completed,Mobile App,CUST-003249,Melissa Washington,61,Male,Premium,Loyal,Littleview,Florida,USA,South,61598,Buy Now Pay Later,Paid,USD,Standard,WH-013,4.0,5.0,Early,,,3.7,Positive,Satisfied with the purchase.,Google Ads,Google_Display,SAVE16,43,30,3,442.62,45.61,27.79,6.54,431.34,244.94,179.86,41.7,7954.960000000001,True,6
ORD-914865,2023-05-16,15:02:16,Completed,Social Media,CUST-017680,Margaret Hansen,74,Female,Consumer,Returning,Lake Joshua,Queensland,Australia,North,39106,Credit Card,Paid,AUD,Standard,WH-013,3.0,4.0,Early,,,3.4,Neutral,Product has some issues but it works.,Organic Search,,,26,23,3,252.19,23.97,22.82,18.54,269.58000000000004,124.67,126.37,46.88,4500.2,True,3
ORD-611741,2021-09-07,17:55:40,Completed,Mobile App,CUST-003105,Taylor Clarke,59,Female,Consumer,Returning,Danaborough,Northern Ireland,UK,West,54448,Digital Wallet,Paid,GBP,Express,WH-006,3.0,3.0,On Time,,,3.3,Neutral,Product has some issues but it works.,Instagram,Insta_Influencer,,132,39,5,1363.06,283.85,215.85,33.44,1328.5,704.27,590.79,44.47,2605.12,True,2
ORD-672023,2025-12-23,08:36:20,Returned,Social Media,CUST-019315,Timothy Sosa,55,Female,Consumer,Loyal,Meganberg,Pennsylvania,USA,East,5095,Buy Now Pay Later,Refunded,USD,Standard,WH-013,,,Cancelled,Returned,Late Delivery,,,,Referral,Friend_Invite,,0,0,9,1967.61,0.0,137.73,33.9,2139.24,938.13,1167.21,54.56,9060.73,True,7
ORD-596828,2024-10-04,03:36:50,Cancelled,Mobile App,CUST-023465,Andrew Mays,32,Female,Premium,Loyal,Jessicachester,England,UK,North,90985,PayPal,Failed,GBP,Economy,WH-012,,,Cancelled,,,,,,Google Ads,Google_Shopping,,0,0,3,1578.91,0.0,315.78,0.1499999999999999,1894.84,885.53,1009.16,53.26,8345.76,True,4
ORD-390250,2022-10-14,15:21:16,Completed,Marketplace,CUST-014311,Thomas Hill,47,Male,Consumer,New,West Rebeccabury,Gujarat,India,West,24574,Cash on Delivery,Paid,INR,Express,WH-001,1.0,1.0,On Time,,,3.2,Neutral,Product has some issues but it works.,Google Ads,Google_Display,,69,42,3,608.76,33.93,103.47,12.89,691.19,258.48,419.82,60.74,691.19,False,1
ORD-292437,2022-09-21,00:39:40,Completed,Social Media,CUST-013865,Cesar Orozco,52,Non-Binary,Consumer,Loyal,Lake Rebeccaland,England,UK,North,34109,Credit Card,Paid,GBP,Economy,WH-017,9.0,9.0,On Time,,,3.5,Positive,"Product is okay, nothing special but works.",Organic Search,Default_Campaign,,51,35,8,460.89,59.55,80.28000000000002,37.81,519.43,191.19,290.43,55.91,11632.44,True,10
ORD-106579,2021-11-02,22:49:40,Completed,Website,CUST-013684,Antonio Wiggins,45,Male,Premium,Loyal,South Mistybury,Wales,UK,West,75027,Debit Card,Paid,GBP,Express,WH-010,1.0,1.0,On Time,,,3.8,Positive,Good product. Works as expected.,Organic Search,,,155,61,9,1610.75,347.93,252.57,37.42,1552.81,738.2099999999999,777.1800000000001,50.05,6220.44,True,5
ORD-599939,2022-04-20,21:26:33,Completed,Website,CUST-006681,Daniel Barnes,21,Female,Consumer,Loyal,Johnsonland,North Rhine,Germany,West,44231,PayPal,Paid,EUR,Same Day,WH-016,4.0,0.0,Delayed,,,2.2,Negative,Terrible experience. Will return.,Instagram,,SAVE40,113,81,4,1099.64,174.49,175.78,36.67,1137.6,635.9499999999999,464.98,40.87,13502.29,True,11
ORD-724587,2023-02-25,22:26:24,Completed,Mobile App,CUST-009154,Shannon Morton,56,Female,Consumer,Loyal,North Brandon,Texas,USA,South,43195,Credit Card,Paid,USD,Economy,WH-015,10.0,10.0,On Time,,,3.5,Positive,"Product is okay, nothing special but works.",Google Ads,Google_Search_Q1,,120,74,3,1131.57,17.13,78.01,10.38,1202.83,576.02,616.43,51.25,16334.87,True,9
